reportingEntity,facilityName,type,State,electricityProductionGJ,electricityProductionMWh,totalScope1EmissionstCO2e,totalEmissionstCO2e,emissionIntensitytCO2eMWh,gridConnected,grid,primaryFuel,YearStart,YearEnd,YearLabel
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,96975.0,349110.0,18780.0,18780,0.7,Off,Off-grid,Gas,2020,2021,2020-21
GLENROWAN SUN FARM PTY LTD,Glenrowan West Solar Farm,F,VIC,50710.0,182556.0,5.0,98,2.7388856022261663e-05,On,NEM,Solar,2020,2021,2020-21
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,559543.0,2014354.8,2233.0,2789,0.01,On,NEM,Wind,2020,2021,2020-21
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,1042881.0,3754371.6,73.0,338,1.9443999629658397e-05,On,NEM,Wind,2020,2021,2020-21
GOONUMBLA HOLDINGS CO PTY LTD,Goonumbla Solar Farm,F,NSW,475866.0,1713117.6,19.0,466,1.1090890666233304e-05,On,NEM,Solar,2020,2021,2020-21
GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,F,NSW,299199.0,1077116.4000000001,2799.0,3045,0.03,On,NEM,Wind,2020,2021,2020-21
GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,F,NSW,1242465.0,4472874.0,182.0,1084,4.068972208919813e-05,On,NEM,Wind,2020,2021,2020-21
GRAND BARGAIN HOLDCO PTY LTD,Sapphire Wind Farm,F,NSW,2916126.0,10498053.6,170.0,1789,1.6193477998626336e-05,On,NEM,Wind,2020,2021,2020-21
HYDROELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,326190.0,1174284.0,6.0,6,5.109496510213884e-06,On,NEM,Hydro,2020,2021,2020-21
HYDROELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,661049.0,2379776.4,1.0,1,4.2020754554923736e-07,On,NEM,Hydro,2020,2021,2020-21
HYDROELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,25258.0,90928.8,1738.0,1738,0.25,Off,Off-grid,Wind,2020,2021,2020-21
HYDROELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,1430035.0,5148126.0,3.0,602,5.827363199735205e-07,On,NEM,Hydro,2020,2021,2020-21
HYDROELECTRIC CORPORATION,King Island Power Station,F,TAS,52839.0,190220.4,4508.0,4508,0.31,Off,Off-grid,Wind,2020,2021,2020-21
HYDROELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1542846.0,5554245.600000001,19.0,73,3.420806598829551e-06,On,NEM,Hydro,2020,2021,2020-21
HYDROELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1475792.0,5312851.2,7.0,73,1.3175599572598608e-06,On,NEM,Hydro,2020,2021,2020-21
HYDROELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,1670493.0,6013774.8,1.0,156,1.6628490977081483e-07,On,NEM,Hydro,2020,2021,2020-21
HYDROELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,901143.0,3244114.8000000003,3.0,36,9.247514915316806e-07,On,NEM,Hydro,2020,2021,2020-21
HYDROELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,319192.0,1149091.2,2.0,72,1.740505888479522e-06,On,NEM,Hydro,2020,2021,2020-21
IMPACT INVESTMENT GROUP PTY LTD,Baking Board Solar Farm,F,QLD,136770.0,492372.0,15.0,86,3.04647705393483e-05,On,NEM,Solar,2020,2021,2020-21
IMPACT INVESTMENT GROUP PTY LTD,Maryrorough Solar Farm,F,QLD,180596.0,650145.6,11.0,113,1.69192870027883e-05,On,NEM,Solar,2020,2021,2020-21
IMPACT INVESTMENT GROUP PTY LTD,Swan Hill Solar Farm,F,VIC,131701.0,474123.60000000003,2.0,67,4.218309318498383e-06,On,NEM,Solar,2020,2021,2020-21
IMPACT INVESTMENT GROUP PTY LTD,Williamsdale Solar Farm,F,ACT,72758.0,261928.80000000002,2.0,62,7.63566282134687e-06,On,NEM,Solar,2020,2021,2020-21
INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,1100731.0,3962631.6,74.0,828,1.867445866024992e-05,On,SWIS,Wind,2020,2021,2020-21
INFIGEN ENERGY LIMITED,Bodangora Wind Farm,F,NSW,1200046.0,4320165.600000001,73.0,338,1.6897500410632407e-05,On,NEM,Wind,2020,2021,2020-21
INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,1278218.0,4601584.8,152.0,1059,3.303209798502464e-05,On,NEM,Wind,2020,2021,2020-21
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2014987.0,7253953.2,106.0,966,1.4612721791477783e-05,On,NEM,Wind,2020,2021,2020-21
INFIGEN ENERGY LIMITED,Smithfield Gas Turbine,F,NSW,103426.0,372333.60000000003,19049.0,20265,0.66,On,NEM,Gas,2020,2021,2020-21
INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,516482.0,1859335.2,43.0,393,2.3126545444845017e-05,On,NEM,Wind,2020,2021,2020-21
INFIGEN ENERGY LIMITED,Cherry Tree Wind Farm,F,VIC,707960.0,2548656.0,61.0,455,2.3934183349969554e-05,On,NEM,Wind,2020,2021,2020-21
INFIGEN ENERGY LIMITED,Iberdola Australia SAGT,F,SA,17280.0,62208.0,4368.0,4541,0.91,On,NEM,Gas,2020,2021,2020-21
INTERNATIONAL POWER AUSTRALIA HOLDINGS PTY LIMITED,Canunda Wind Farm,F,SA,399905.0,1439658.0,14.0,133,9.724531798524371e-06,On,NEM,Wind,2020,2021,2020-21
INTERNATIONAL POWER AUSTRALIA HOLDINGS PTY LIMITED,Dry Creek Power Station,F,SA,53394.0,192218.4,14022.0,14386,0.95,On,NEM,Gas,2020,2021,2020-21
INTERNATIONAL POWER AUSTRALIA HOLDINGS PTY LIMITED,Mintaro Power Station,F,SA,70256.0,252921.6,13920.0,14014,0.71,On,NEM,Gas,2020,2021,2020-21
INTERNATIONAL POWER AUSTRALIA HOLDINGS PTY LIMITED,Port Lincoln Power Station,F,SA,2698.0,9712.800000000001,1093.0,1898,1.46,On,NEM,Diesel,2020,2021,2020-21
INTERNATIONAL POWER AUSTRALIA HOLDINGS PTY LIMITED,Snuggery Power Station,F,SA,2422.0,8719.2,757.0,1183,1.13,On,NEM,Diesel,2020,2021,2020-21
INTERNATIONAL POWER AUSTRALIA HOLDINGS PTY LIMITED,Willogoleche Wind Farm,F,SA,1251140.0,4504104.0,63.0,260,1.3987243633805969e-05,On,NEM,Wind,2020,2021,2020-21
KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,F,VIC,409784.0,1475222.4000000001,33.0,349,2.236950848902511e-05,On,NEM,Wind,2020,2021,2020-21
LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,F,VIC,1989633.0,7162678.8,37.0,1081,5.165665114007346e-06,Off,Off-grid,Wind,2020,2021,2020-21
LGI LIMITED,Benaraby LFGE Station,F,QLD,22586.0,81309.6,643.0,643,0.1,On,NEM,Landfill Gas,2020,2021,2020-21
LGI LIMITED,Bunya LFGE Station,F,QLD,15641.0,56307.6,415.0,415,0.1,On,NEM,Landfill Gas,2020,2021,2020-21
LGI LIMITED,Caboolture LFGE Station,F,QLD,37799.0,136076.4,918.0,918,0.09,On,NEM,Landfill Gas,2020,2021,2020-21
LGI LIMITED,Dakabin LFGE Station,F,QLD,58987.0,212353.2,1072.0,1072,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LGI LIMITED,Maryborough LFGE Station,F,QLD,27010.0,97236.0,714.0,714,0.1,On,NEM,Landfill Gas,2020,2021,2020-21
LGI LIMITED,Mugga Lane LFGE Station,F,ACT,112103.0,403570.8,2743.0,2743,0.09,On,NEM,Landfill Gas,2020,2021,2020-21
LGI LIMITED,Willawong LFGE Station,F,QLD,17080.0,61488.0,561.0,561,0.12,On,NEM,Landfill Gas,2020,2021,2020-21
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Emerald Solar Park,F,QLD,557952.0,2008627.2,30.0,1479,1.4935573908388774e-05,On,NEM,Solar,2020,2021,2020-21
LILYVALE HOLDINGS CO PTY LTD,Lilyvale Solar Farm,F,QLD,697547.0,2511169.2,54.0,676,2.1503927333928753e-05,On,NEM,Solar,2020,2021,2020-21
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,22320.0,80352.0,468.0,468,0.08,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,21603.0,77770.8,439.0,439,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,43948.0,158212.80000000002,926.0,926,0.08,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,14874.0,53546.4,302.0,302,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,13178.0,47440.8,292.0,292,0.08,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Copping Renewable Energy Facility,F,TAS,31613.0,113806.8,617.0,617,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,28728.0,103420.8,586.0,586,0.07,On,DKIS,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,F,VIC,31944.0,114998.40000000001,622.0,622,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,161011.0,579639.6,3137.0,3137,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,269742.0,971071.2000000001,5274.0,5274,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,14861.0,53499.6,303.0,303,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,15558.0,56008.8,327.0,327,0.08,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,31586.0,113709.6,660.0,660,0.08,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,66641.0,239907.6,1276.0,1276,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Reedy Creek Renewable Energy Facility,F,QLD,25434.0,91562.40000000001,506.0,506,0.07,Off,Off-grid,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,33510.0,120636.0,634.0,634,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,168460.0,606456.0,3516.0,3516,0.08,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Seaford Heights Renewable Energy Facility,F,SA,74701.0,268923.60000000003,1540.0,1540,0.07,Off,Off-grid,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,22881.0,82371.6,468.0,468,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,67055.0,241398.0,1476.0,1476,0.08,On,SWIS,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,98921.0,356115.60000000003,1994.0,1994,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,46040.0,165744.0,944.0,944,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,237652.0,855547.2000000001,4766.0,4766,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,119678.0,430840.8,2394.0,2394,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,68299.0,245876.4,1439.0,1439,0.08,On,NEM,Landfill Gas,2020,2021,2020-21
LMS ENERGY PTY LTD,Caloundra Renewable Energy Facility,F,QLD,19462.0,70063.2,381.0,381,0.07,On,NEM,Landfill Gas,2020,2021,2020-21
LS AUSTRALIA HOLDCO1 PTY LTD,Wellington Solar Farm,F,NSW,174242.0,627271.2000000001,980.0,1516,0.02,On,NEM,Solar,2020,2021,2020-21
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Burrinjuck Hydro,F,NSW,352956.0,1270641.6,14.0,78,1.101805576017659e-05,On,NEM,Hydro,2020,2021,2020-21
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Hume Hydro,F,NSW,530308.0,1909108.8,26.0,352,1.3618919990311709e-05,On,NEM,Hydro,2020,2021,2020-21
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Keepit Hydro,F,NSW,6314.0,22730.4,11.0,11,0.01,On,NEM,Hydro,2020,2021,2020-21
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,F,VIC,1299911.0,4679679.600000001,50.0,50,1.0684492160531674e-05,On,NEM,Wind,2020,2021,2020-21
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,F,SA,611833.0,2202598.8000000003,602.0,602,0.00027331350584591254,On,NEM,Wind,2020,2021,2020-21
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,40021.0,144075.6,13070.0,13529,1.18,On,NEM,Gas,2020,2021,2020-21
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,41542.0,149551.2,12160.0,12563,1.05,On,NEM,Gas,2020,2021,2020-21
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,41544.0,149558.4,11143.0,11492,0.97,On,NEM,Gas,2020,2021,2020-21
MOMENTUM ENERGY PTY LIMITED,ST. Vincent's Hospital Cogeneration Plant,F,VIC,40284.0,145022.4,12438.0,12817,1.11,On,NEM,Gas,2020,2021,2020-21
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,720925.0,2595330.0,34.0,764,1.310045350687581e-05,On,SWIS,Wind,2020,2021,2020-21
MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,F,VIC,2632275.0,9476190.0,52.0,561,5.487437461680275e-06,On,NEM,Wind,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,BULGANA GREEN POWER HUB,F,VIC,1349662.0,4858783.2,142.0,1315,2.922542417615999e-05,On,NEM,Wind,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,COLEAMBALLY SOLAR PTY LTD,F,NSW,1234361.0,4443699.600000001,43.0,1338,9.676621705031545e-06,On,NEM,Solar,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,DUBBO SOLAR HUB PTY LTD,F,NSW,210533.0,757918.8,5.0,93,6.597012767066867e-06,On,NEM,Solar,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,GRIFFITH SOLAR FARM PTY LTD,F,NSW,249520.0,898272.0,11.0,113,1.2245734031562823e-05,On,NEM,Solar,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,HWF1 PTY LTD,F,SA,1221400.0,4397040.0,28.0,127,6.367920237250514e-06,On,NEM,Wind,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,HWF2 PTY LTD,F,SA,1160350.0,4177260.0,27.0,132,6.463567027190072e-06,On,NEM,Wind,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,HWF3 PTY LTD,F,SA,1253124.0,4511246.4,27.0,125,5.985042182577302e-06,On,NEM,Wind,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,NUMURKAH SOLAR FARM PTY LTD,F,VIC,829959.0,2987852.4,41.0,1135,1.3722230723311501e-05,On,NEM,Solar,2020,2021,2020-21
NEOEN AUSTRALIA PTY LTD,PARKES SOLAR FARM PTY LTD,F,NSW,453057.0,1631005.2,19.0,287,1.1649257770606741e-05,On,NEM,Solar,2020,2021,2020-21
ORIGIN ENERGY LIMITED,Bond,F,NSW,2157.0,7765.2,356.0,380,0.59,On,NEM,Gas,2020,2021,2020-21
ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,3870.0,13932.0,585.0,629,0.54,On,NEM,Gas,2020,2021,2020-21
ORIGIN ENERGY LIMITED,Drapac,F,VIC,1872.0,6739.2,323.0,348,0.62,On,NEM,Gas,2020,2021,2020-21
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,534.0,1922.4,87.0,94,0.59,On,NEM,Gas,2020,2021,2020-21
ORIGIN ENERGY LIMITED,Kent Street,F,NSW,11287.0,40633.200000000004,1630.0,1757,0.52,On,NEM,Gas,2020,2021,2020-21
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,574.0,2066.4,111.0,119,0.7,On,NEM,Gas,2020,2021,2020-21
ORIGIN ENERGY LIMITED,Mount,F,NSW,5624.0,20246.4,893.0,956,0.57,On,NEM,Gas,2020,2021,2020-21
ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,3303.0,11890.800000000001,533.0,570,0.58,On,NEM,Gas,2020,2021,2020-21
ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8274.0,29786.4,1223.0,1316,0.53,On,NEM,Gas,2020,2021,2020-21
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,1222624.0,4401446.4,283.0,493,6.429704562572885e-05,On,NEM,Wind,2020,2021,2020-21
PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,F,QLD,966896.0,3480825.6,137.0,928,3.9358478632195765e-05,On,NEM,Solar,2020,2021,2020-21
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1207301.0,4346283.600000001,36.0,252,8.282938554676919e-06,On,NEM,Wind,2020,2021,2020-21
PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,F,WA,2122948.0,7642612.8,162.0,760,2.1196939350375043e-05,On,SWIS,Wind,2020,2021,2020-21
POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,5606.0,20181.600000000002,1135.0,1135,0.73,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,860.0,3096.0,235.0,235,0.98,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,15016.0,54057.6,2481.0,2481,0.59,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,3287.0,11833.2,578.0,578,0.63,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Aputula (Finke),F,NT,3527.0,12697.2,616.0,616,0.63,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,3990.0,14364.0,727.0,727,0.66,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,3366.0,12117.6,560.0,560,0.6,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Borroloola Generation,F,NT,21524.0,77486.40000000001,4157.0,4157,0.7,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Bulla Camp,F,NT,1392.0,5011.2,390.0,390,1.01,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Bulman,F,NT,4733.0,17038.8,907.0,907,0.69,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,5894.0,21218.4,1104.0,1104,0.67,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Elliot Generation,F,NT,10534.0,37922.4,2155.0,2155,0.74,Off,Off-grid,Gas,2020,2021,2020-21
POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,2089.0,7520.400000000001,439.0,439,0.76,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,2941.0,10587.6,662.0,662,0.81,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Eva Valley,F,NT,1224.0,4406.400000000001,306.0,306,0.9,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,27664.0,99590.40000000001,4727.0,4727,0.62,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,11837.0,42613.200000000004,2053.0,2053,0.62,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,19287.0,69433.2,3389.0,3389,0.63,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,2384.0,8582.4,554.0,554,0.84,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,1324.0,4766.400000000001,270.0,270,0.73,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,2315.0,8334.0,468.0,468,0.73,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,10619.0,38228.4,2038.0,2038,0.69,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,5502.0,19807.2,900.0,900,0.59,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,12507.0,45025.200000000004,1985.0,1985,0.57,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,3417.0,12301.2,677.0,677,0.71,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Maningrida,F,NT,35536.0,127929.6,5784.0,5784,0.59,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,8377.0,30157.2,1754.0,1754,0.75,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Milingimbi,F,NT,14679.0,52844.4,2517.0,2517,0.62,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,3324.0,11966.4,560.0,560,0.61,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,4968.0,17884.8,867.0,867,0.63,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,8743.0,31474.8,1608.0,1608,0.66,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,12100.0,43560.0,1453.0,1453,0.43,Off,Off-grid,Solar,2020,2021,2020-21
POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,27021.0,97275.6,4783.0,4783,0.64,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,17680.0,63648.0,3154.0,3154,0.64,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,10937.0,39373.200000000004,2107.0,2107,0.69,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,4038.0,14536.800000000001,599.0,599,0.53,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,3072.0,11059.2,617.0,617,0.72,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Palumpa,F,NT,5529.0,19904.4,1065.0,1065,0.69,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Papunya,F,NT,7295.0,26262.0,1451.0,1451,0.72,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Peppimenarti,F,NT,5147.0,18529.2,991.0,991,0.69,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,1944.0,6998.400000000001,436.0,436,0.81,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,7758.0,27928.8,1692.0,1692,0.79,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Ramingining,F,NT,13728.0,49420.8,2270.0,2270,0.6,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Robinson River,F,NT,4222.0,15199.2,876.0,876,0.75,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,1227.0,4417.2,264.0,264,0.77,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,8267.0,29761.2,1695.0,1695,0.74,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Timber Creek,F,NT,8926.0,32133.600000000002,1796.0,1796,0.72,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,3921.0,14115.6,562.0,562,0.52,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Umbakumba,F,NT,10011.0,36039.6,2090.0,2090,0.75,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,34526.0,124293.6,5809.0,5809,0.61,Off,Off-grid,Gas,2020,2021,2020-21
POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,6436.0,23169.600000000002,1033.0,1033,0.58,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,7343.0,26434.8,1256.0,1256,0.62,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,1093.0,3934.8,234.0,234,0.77,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,3705.0,13338.0,722.0,722,0.7,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Yarralin,F,NT,5767.0,20761.2,1113.0,1113,0.69,Off,Off-grid,Diesel,2020,2021,2020-21
POWER AND WATER CORPORATION,Yuendumu,F,NT,18411.0,66279.6,3352.0,3352,0.66,Off,Off-grid,Diesel,2020,2021,2020-21
POWER GENERATION CORPORATION,Katherine Power Station,F,NT,81943.0,294994.8,17981.0,17981,0.79,On,DKIS,Gas,2020,2021,2020-21
POWER GENERATION CORPORATION,Kings Canyon,F,NT,4209.0,15152.4,866.0,866,0.74,Off,Off-grid,Solar,2020,2021,2020-21
