timestamp,price,demand
2025-10-02T03:50:00+10:00,18.236,18286.85
2025-10-02T03:55:00+10:00,22.804,18274.29
2025-10-02T04:00:00+10:00,23.232,18287.38
2025-10-02T04:05:00+10:00,17.528,18298.19
2025-10-02T04:10:00+10:00,16.436,18442.89
2025-10-02T04:15:00+10:00,16.986,18399.22
2025-10-02T04:20:00+10:00,16.812,18350.8
2025-10-02T04:25:00+10:00,17.718,18437.08
2025-10-02T04:30:00+10:00,20.056,18518.83
2025-10-02T04:35:00+10:00,18.648,18545.11
2025-10-02T04:40:00+10:00,17.79,18517.17
2025-10-02T04:45:00+10:00,23.704,18627.47
2025-10-02T04:50:00+10:00,18.63,18647.91
2025-10-02T04:55:00+10:00,23.486,18802.94
2025-10-02T05:00:00+10:00,18.966,18735.55
2025-10-02T05:05:00+10:00,17.48,18876.02
2025-10-02T05:10:00+10:00,17.59,19087.89
2025-10-02T05:15:00+10:00,20.08,19212.05
2025-10-02T05:20:00+10:00,27.698,19289.41
2025-10-02T05:25:00+10:00,22.0,19346.3
2025-10-02T05:30:00+10:00,27.338,19455.21
2025-10-02T05:35:00+10:00,19.38,19515.57
2025-10-02T05:40:00+10:00,21.014,19610.53
2025-10-02T05:45:00+10:00,19.464,19537.06
2025-10-02T05:50:00+10:00,22.68,19689.41
2025-10-02T05:55:00+10:00,22.534,19730.81
2025-10-02T06:00:00+10:00,14.022,19780.16
2025-10-02T06:05:00+10:00,5.052,19797.72
2025-10-02T06:10:00+10:00,17.844,20116.04
2025-10-02T06:15:00+10:00,8.814,20125.05
2025-10-02T06:20:00+10:00,4.39,20124.45
2025-10-02T06:25:00+10:00,2.746,20122.47
2025-10-02T06:30:00+10:00,-8.228,20089.05
2025-10-02T06:35:00+10:00,-7.464,20203.38
2025-10-02T06:40:00+10:00,-7.922,20436.76
2025-10-02T06:45:00+10:00,-7.132,20345.04
2025-10-02T06:50:00+10:00,-7.54,20335.83
2025-10-02T06:55:00+10:00,-8.362,20172.35
2025-10-02T07:00:00+10:00,-8.104,20116.44
2025-10-02T07:05:00+10:00,-8.186,19964.96
2025-10-02T07:10:00+10:00,-8.17,19737.94
2025-10-02T07:15:00+10:00,-7.858,19741.51
2025-10-02T07:20:00+10:00,-8.198,19658.29
2025-10-02T07:25:00+10:00,-8.318,19640.53
2025-10-02T07:30:00+10:00,-8.11,19490.26
2025-10-02T07:35:00+10:00,-8.224,19324.6
2025-10-02T07:40:00+10:00,-8.434,19093.79
2025-10-02T07:45:00+10:00,-8.214,19066.06
2025-10-02T07:50:00+10:00,-8.304,18808.89
2025-10-02T07:55:00+10:00,-8.344,18679.02
2025-10-02T08:00:00+10:00,-8.194,18418.15
2025-10-02T08:05:00+10:00,-7.778,18094.51
2025-10-02T08:10:00+10:00,-7.64,18219.41
2025-10-02T08:15:00+10:00,-8.448,17954.36
2025-10-02T08:20:00+10:00,-9.206,17619.0
2025-10-02T08:25:00+10:00,-9.4,17324.83
2025-10-02T08:30:00+10:00,-9.502,17123.79
2025-10-02T08:35:00+10:00,-9.904,17036.19
2025-10-02T08:40:00+10:00,-19.636,16923.94
2025-10-02T08:45:00+10:00,-10.726,16822.93
2025-10-02T08:50:00+10:00,-9.898,16620.03
2025-10-02T08:55:00+10:00,-11.118,16413.93
2025-10-02T09:00:00+10:00,-16.248,16270.03
2025-10-02T09:05:00+10:00,-11.674,16394.28
2025-10-02T09:10:00+10:00,-11.35,16371.95
2025-10-02T09:15:00+10:00,-12.076,16050.76
2025-10-02T09:20:00+10:00,-13.802,16072.97
2025-10-02T09:25:00+10:00,-12.592,16081.04
2025-10-02T09:30:00+10:00,-23.922,15744.95
2025-10-02T09:35:00+10:00,-13.184,15993.42
2025-10-02T09:40:00+10:00,-12.33,15496.46
2025-10-02T09:45:00+10:00,-15.14,15516.0
2025-10-02T09:50:00+10:00,-12.572,15496.96
2025-10-02T09:55:00+10:00,-15.064,15212.5
2025-10-02T10:00:00+10:00,-17.16,15225.24
2025-10-02T10:05:00+10:00,-15.706,14947.78
2025-10-02T10:10:00+10:00,-12.2,15318.68
2025-10-02T10:15:00+10:00,-18.514,14991.55
2025-10-02T10:20:00+10:00,-16.3,15097.81
2025-10-02T10:25:00+10:00,-15.182,14994.29
2025-10-02T10:30:00+10:00,-13.91,14701.2
2025-10-02T10:35:00+10:00,-15.578,14633.06
2025-10-02T10:40:00+10:00,-14.128,14947.21
2025-10-02T10:45:00+10:00,-13.406,14930.97
2025-10-02T10:50:00+10:00,-12.876,14843.29
2025-10-02T10:55:00+10:00,-12.84,14983.22
2025-10-02T11:00:00+10:00,-11.878,15016.07
2025-10-02T11:05:00+10:00,-10.93,15084.97
2025-10-02T11:10:00+10:00,-9.916,15211.69
2025-10-02T11:15:00+10:00,-10.582,15203.95
2025-10-02T11:20:00+10:00,-14.822,15195.89
2025-10-02T11:25:00+10:00,-11.344,15303.74
2025-10-02T11:30:00+10:00,-11.084,15224.92
2025-10-02T11:35:00+10:00,-9.706,15387.67
2025-10-02T11:40:00+10:00,-9.582,15649.47
2025-10-02T11:45:00+10:00,-10.988,15481.34
2025-10-02T11:50:00+10:00,-11.008,15515.08
2025-10-02T11:55:00+10:00,-9.908,15662.79
2025-10-02T12:00:00+10:00,-10.5,15500.44
2025-10-02T12:05:00+10:00,-10.382,15616.02
2025-10-02T12:10:00+10:00,-9.704,15638.71
2025-10-02T12:15:00+10:00,-10.356,15728.59
2025-10-02T12:20:00+10:00,-10.046,15743.61
2025-10-02T12:25:00+10:00,-12.352,15667.26
2025-10-02T12:30:00+10:00,-11.85,15701.25
2025-10-02T12:35:00+10:00,-9.928,15772.48
2025-10-02T12:40:00+10:00,-9.732,15846.16
2025-10-02T12:45:00+10:00,-9.03,15722.05
2025-10-02T12:50:00+10:00,-9.14,15728.36
2025-10-02T12:55:00+10:00,-10.5,15958.92
2025-10-02T13:00:00+10:00,-10.37,16138.89
2025-10-02T13:05:00+10:00,-13.352,16164.29
2025-10-02T13:10:00+10:00,-9.634,16298.07
2025-10-02T13:15:00+10:00,-9.736,16194.25
2025-10-02T13:20:00+10:00,-9.738,16420.76
2025-10-02T13:25:00+10:00,-11.608,16525.74
2025-10-02T13:30:00+10:00,-10.06,16622.87
2025-10-02T13:35:00+10:00,-11.478,16844.27
2025-10-02T13:40:00+10:00,-11.224,16735.07
2025-10-02T13:45:00+10:00,-9.122,16730.47
2025-10-02T13:50:00+10:00,-10.69,16813.65
2025-10-02T13:55:00+10:00,-10.662,16845.15
2025-10-02T14:00:00+10:00,-11.34,16945.92
2025-10-02T14:05:00+10:00,-9.51,17276.73
2025-10-02T14:10:00+10:00,-14.22,17205.39
2025-10-02T14:15:00+10:00,-11.808,17491.63
2025-10-02T14:20:00+10:00,-25.126,17386.11
2025-10-02T14:25:00+10:00,-10.376,17960.58
2025-10-02T14:30:00+10:00,-9.476,17940.84
2025-10-02T14:35:00+10:00,-1.448,18280.39
2025-10-02T14:40:00+10:00,7.96,18618.53
2025-10-02T14:45:00+10:00,-0.19,18718.15
2025-10-02T14:50:00+10:00,6.218,18636.21
2025-10-02T14:55:00+10:00,-12.228,18788.41
2025-10-02T15:00:00+10:00,-12.428,18725.62
2025-10-02T15:05:00+10:00,-16.734,18872.75
2025-10-02T15:10:00+10:00,-7.198,19001.76
2025-10-02T15:15:00+10:00,-6.786,19300.57
2025-10-02T15:20:00+10:00,-0.714,19296.07
2025-10-02T15:25:00+10:00,-6.186,19496.81
2025-10-02T15:30:00+10:00,-4.358,19644.77
2025-10-02T15:35:00+10:00,9.444,20050.01
2025-10-02T15:40:00+10:00,25.518,20144.35
2025-10-02T15:45:00+10:00,-4.352,20458.15
2025-10-02T15:50:00+10:00,-4.838,20630.58
2025-10-02T15:55:00+10:00,1.842,20760.27
2025-10-02T16:00:00+10:00,4.042,21175.34
2025-10-02T16:05:00+10:00,11.406,21271.17
2025-10-02T16:10:00+10:00,0.428,21411.42
2025-10-02T16:15:00+10:00,2.642,21724.32
2025-10-02T16:20:00+10:00,-6.604,21807.09
2025-10-02T16:25:00+10:00,4.932,22072.4
2025-10-02T16:30:00+10:00,19.08,22275.69
2025-10-02T16:35:00+10:00,17.47,22765.59
2025-10-02T16:40:00+10:00,24.784,23053.28
2025-10-02T16:45:00+10:00,26.042,23362.8
2025-10-02T16:50:00+10:00,28.762,23668.38
2025-10-02T16:55:00+10:00,28.926,23648.51
2025-10-02T17:00:00+10:00,6.172,23847.53
2025-10-02T17:05:00+10:00,4.858,23992.74
2025-10-02T17:10:00+10:00,6.876,24007.71
2025-10-02T17:15:00+10:00,18.512,24312.74
2025-10-02T17:20:00+10:00,22.572,24590.82
2025-10-02T17:25:00+10:00,33.242,24793.76
2025-10-02T17:30:00+10:00,32.372,25120.59
2025-10-02T17:35:00+10:00,37.23,25351.14
2025-10-02T17:40:00+10:00,37.326,25426.73
2025-10-02T17:45:00+10:00,48.786,25624.93
2025-10-02T17:50:00+10:00,34.976,25792.04
2025-10-02T17:55:00+10:00,37.804,26013.77
2025-10-02T18:00:00+10:00,78.328,26170.03
2025-10-02T18:05:00+10:00,52.16,26132.22
2025-10-02T18:10:00+10:00,63.06,26236.18
2025-10-02T18:15:00+10:00,68.556,26512.13
2025-10-02T18:20:00+10:00,72.28,26569.54
2025-10-02T18:25:00+10:00,79.18,26747.14
2025-10-02T18:30:00+10:00,68.818,26715.2
2025-10-02T18:35:00+10:00,82.604,26824.07
2025-10-02T18:40:00+10:00,55.998,26739.65
2025-10-02T18:45:00+10:00,60.8,26917.7
2025-10-02T18:50:00+10:00,59.466,26856.84
2025-10-02T18:55:00+10:00,59.438,26721.73
2025-10-02T19:00:00+10:00,60.794,26807.85
2025-10-02T19:05:00+10:00,66.268,26704.06
2025-10-02T19:10:00+10:00,61.342,26572.74
2025-10-02T19:15:00+10:00,62.076,26450.99
2025-10-02T19:20:00+10:00,61.606,26227.42
2025-10-02T19:25:00+10:00,65.236,26169.31
2025-10-02T19:30:00+10:00,63.128,26189.37
2025-10-02T19:35:00+10:00,67.604,26009.28
2025-10-02T19:40:00+10:00,61.28,25850.26
2025-10-02T19:45:00+10:00,68.03,25941.06
2025-10-02T19:50:00+10:00,63.876,25837.94
2025-10-02T19:55:00+10:00,68.486,25797.41
2025-10-02T20:00:00+10:00,61.794,25572.35
2025-10-02T20:05:00+10:00,62.894,25564.34
